like1,parmu,parlnS,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,chain
5108.125309465337,-9.511784704218874,-12.104511014204673,-11090.386370089574,-5394.795292450627,-4415.124709094114,-3915.5244464866128,-14002.030986687592,-8302.706971137655,-7317.422823740182,-6812.22575144137,-15195.704330763794,-9496.201153035452,-8510.646967837243,-8005.179924978751,-15958.936997405497,-10259.389044716534,-9273.767364748925,-8768.232833338432,-16521.17199523321,-10821.606398213042,-9835.958119821467,-9330.396991273892,-16966.504634554993,-11266.93032483816,-10281.268912054764,-9775.694649508268,-17335.278858631067,-11635.699618053484,-10650.030771937516,-10144.449076209745,-17649.996019739337,-11950.413720456798,-10964.740263284406,-10459.153956568256,-17924.49675092338,-12224.912424648826,-11239.235911738027,-10733.646549317664,-18167.90436569946,-12468.318627385244,-11482.639985786976,-10977.048494697847,1.0
6210.700011724645,-6.068092396526572,-12.288972552666213,-478.98371455556247,-296.9050566762469,-265.4209175656543,-249.27388748310628,-572.0011851007092,-389.91935611565094,-358.43043675972626,-342.2786268118797,-610.1349116531951,-428.0529306071366,-396.5637820147846,-380.41174283202696,-634.5175393895726,-452.43552034343514,-420.9463144646486,-404.79421799559685,-652.4789886591893,-470.39695463869134,-438.9077261855157,-422.7556071421038,-666.7058140574102,-484.6237726426802,-453.13453304242853,-436.98240285194964,-678.4868646139834,-496.4048190145772,-464.9155731057714,-448.7634366067416,-688.5409803241859,-506.4589321289515,-474.9696823068384,-458.8175418945029,-697.3103212543804,-515.2282713389029,-483.7390189234589,-467.5868759177933,-705.0863455048059,-523.0042943909764,-491.5150401689722,-475.36289535674644,1.0
6678.809537641053,-2.624400088834255,-12.473434091127753,-19.285114758144196,-13.468231252203557,-12.462263567649284,-11.946263016724698,-22.256698894640195,-16.43981269742365,-15.433840955676654,-14.917836347567913,-23.474938431120624,-17.658052104854967,-16.6520801685616,-16.13607536590652,-24.253878320929395,-18.43699196241438,-17.431019977503894,-16.915015126231697,-24.82768395896585,-19.010797587742612,-18.00482558367401,-17.48882071324369,-25.282181393431305,-19.465295015932846,-18.459323002404098,-17.94331812251364,-25.65854485464525,-19.8416584735954,-18.8356864547128,-18.31968156946849,-25.979738772638427,-20.16285238938559,-19.156880367181902,-18.640875478616508,-26.259888618922215,-20.443002234209473,-19.437030209804917,-18.92102531903865,-26.50830546294144,-20.691419077211695,-19.68544705127397,-19.169442158974544,1.0
6540.5548008438345,-4.839292218858047,-12.657895629589289,-156.23974831517398,-102.95482174386743,-93.73999784421459,-89.01347912300233,-183.46070899653836,-130.17559463351992,-120.96048763457178,-116.23368581861888,-194.6202958975561,-141.33517252971671,-132.12005195567673,-127.3932365646502,-201.75571315281647,-148.47058753467277,-139.25546356821565,-134.52864478477363,-207.01201432188057,-153.72688781697923,-144.5117625137019,-139.78494239344005,-211.1754021285165,-157.8902751857407,-148.67514922235122,-143.94832844197728,-214.62304985253968,-161.3379226619541,-152.1227963249821,-147.3959751710257,-217.56532133889067,-164.28019399458438,-155.06506742587263,-150.33824604017647,-220.13161185217834,-166.84648440600202,-157.63135768371734,-152.90453614444834,-222.40721470767755,-169.12208719053686,-159.90696036127056,-155.18013871501998,1.0
2768.939913936163,-8.282984526550347,-12.842357168050828,-3864.6386367318414,-2196.854297045746,-1908.6464652991444,-1760.9329145547001,-4716.717197284691,-3048.779868550794,-2760.3414803547203,-2612.397469676091,-5066.038154033747,-3398.093488397975,-3109.6440398663567,-2961.688969237603,-5289.393279865925,-3621.4467807257647,-3332.994568146811,-3185.0367335063506,-5453.927712637905,-3785.9804909834065,-3497.527189192992,-3349.568265348445,-5584.251420244332,-3916.303841817187,-3627.850002180432,-3479.890540491796,-5692.1708014465785,-4024.2230211081915,-3735.7688770833524,-3587.8091110074984,-5784.270732859974,-4116.322827272478,-3827.86849443021,-3679.9085395373168,-5864.601586668049,-4196.653598078534,-3908.199140107759,-3760.239060086553,-5935.833241681196,-4267.885195271001,-3979.430650133457,-3831.470482945591,1.0
88255.47211220344,-11.726676834242664,-12.973181293487617,-88327.19795884473,-36256.98483050468,-27437.51466970458,-23013.608060978437,-114998.59924189655,-62797.35119722831,-53782.216600808795,-49164.87218974902,-125933.12607148521,-73725.5725855067,-64700.93986102531,-60074.10640654092,-132924.65270119839,-80715.52316786334,-71688.51519200309,-67059.3073268392,-138074.95963041487,-85865.20900306925,-76837.26484935326,-72207.12098038034,-142154.39291757386,-89944.33559121909,-80915.92912139015,-76285.3229894479,-145532.51939072713,-93322.28848965367,-84293.6203664163,-79662.75260153117,-148415.46065818472,-96205.12208489915,-87176.29164939882,-82545.2615814545,-150930.00263449407,-98719.59270700549,-89690.65470620275,-85059.51707758238,-153159.71865714557,-100949.25902290164,-91920.24608939506,-87289.03353059996,1.0
1951119.5219655877,-15.170369141934966,-12.788719755026097,-1646520.8554603956,-158171.37933365285,-38518.03282024144,-12037.191802485308,-2480640.044929151,-857312.9754949898,-590872.8238693057,-461667.4767202013,-2822879.780671688,-1192209.4177312865,-915024.6570092511,-775453.0067240056,-3041721.719472493,-1409202.3120542206,-1129260.7465658973,-986968.7543300556,-3202934.7097051702,-1569685.1216737048,-1288649.1682309462,-1145270.4190237236,-3330628.679719027,-1697018.2111746587,-1415440.1708826819,-1271521.675343035,-3436370.8847652175,-1802556.0856718905,-1520670.7626890223,-1376445.8878580963,-3526613.022493454,-1892671.4392024758,-1610595.3232477885,-1466180.062264526,-3605323.6160060386,-1971297.9989075852,-1689095.3692825588,-1544553.7992967598,-3675118.620333461,-2041034.4569614492,-1758743.659828444,-1614114.0342790573,1.0
395284.8498124739,-13.385938550372718,-12.604258216564556,-359186.2258803935,-90275.85888248346,-50550.96990400825,-33356.874052404215,-499332.9679554179,-225318.71212129787,-178428.82297442938,-154648.20116552187,-556797.5024472652,-282531.9221924865,-235265.4355494989,-211110.94283499042,-593540.7023903796,-319212.21975903155,-271851.1173357234,-247602.26302689634,-620607.6686443492,-346254.388022645,-298855.9456010409,-274569.8040199964,-642046.7888682311,-367681.2609661437,-320264.3687185132,-295959.79342389584,-659800.2638400509,-385427.80408993614,-338000.46698543197,-313685.4530413878,-674951.3394046983,-400574.5794723945,-353140.7620043172,-328819.27048898337,-688166.3248295852,-413786.71508712834,-366348.602590677,-342022.8174507714,-699884.4313334171,-425502.8363159431,-378061.7315809978,-353732.95497005794,1.0
11214.542425746457,-9.942246242680415,-12.419796678103019,-16866.101786042815,-8107.219790140362,-6601.643965247388,-5834.3938627154985,-21344.11215234717,-12578.788983379147,-11063.52990914101,-10286.62897507185,-23179.94242300262,-14414.310075575015,-12898.585011465566,-12121.218217721263,-24353.769180984207,-15588.059565339014,-14072.218026492747,-13294.734770050563,-25218.468144503757,-16452.728079954933,-14936.840640311375,-14159.311485563745,-25903.375124543167,-17137.62002444222,-15621.709918769908,-14844.158098754328,-26470.537777324666,-17704.774168004864,-16188.851234608099,-15411.286587161028,-26954.56244259815,-18188.793554849854,-16672.862664132757,-15895.290059497112,-27376.73555909132,-18610.963173348242,-17095.027009327274,-16317.449131453972,-27751.088483270174,-18985.313660759803,-17469.37382325039,-16691.792271924856,1.0
5972.385472836919,-6.498553934988113,-12.235335139641478,-711.0747831326145,-431.0470352993359,-382.63036723736593,-357.80166870322256,-854.1325857384373,-574.0969239771491,-525.6683266504662,-500.8277003904974,-912.7810053064269,-632.7449640503488,-584.3157946260756,-559.4745962746584,-950.2806866070357,-670.2445505150401,-621.8152381225193,-596.9738968034223,-977.9048062104544,-697.8686327472838,-649.4392640164064,-624.5978663590703,-999.7851968662517,-719.7490049494614,-671.3196083990863,-646.4781829222884,-1017.9040660750125,-737.8678637146185,-689.4384514201284,-664.5970101992298,-1033.3669661570912,-753.3307573183465,-704.901335257504,-680.0598842702587,-1046.8539247841936,-766.8177116522755,-718.3882831193155,-693.5468256599553,-1058.8131949502704,-778.7769788276521,-730.3475457860993,-705.5060838181487,1.0
6669.778477371364,-3.0548616272957947,-12.05087360117994,-28.21955068442906,-19.273380672691264,-17.726244383297377,-16.932661469925556,-32.7897495629834,-23.843569837926886,-22.29641890539931,-21.50282134896637,-34.663361999255066,-25.717181808435733,-24.170030173753396,-23.376431915165988,-35.861345993033105,-26.91516568581969,-25.368013875668908,-24.574415441613084,-36.743840238084026,-27.797659885004222,-26.25050800570814,-25.456909502507024,-37.44284238051911,-28.49666200479082,-26.949510091351282,-26.155911554006714,-38.021677035636635,-29.0754966470907,-27.5283447143281,-26.734746157660453,-38.51566274336448,-29.56948234686754,-28.022330402118495,-27.22873183346442,-38.946524015435095,-30.00034361366907,-28.453191660976664,-27.659593084379225,-39.32858097116256,-30.38240056572598,-28.835248607500095,-28.041650025369172,1.0
6597.802709085468,-4.408830680396505,-11.8664120627184,-99.2277042932981,-64.58142614140168,-58.589951119862626,-55.516812198411984,-116.9270157183329,-82.2805623728485,-76.28882324544306,-73.21542022422257,-124.18307875287775,-89.53661700664837,-83.54486521482352,-80.47144952920794,-128.822590761412,-94.1761269158366,-88.18437195917039,-85.11095310871569,-132.24028471395303,-97.59382004110678,-91.60206383729903,-88.52864373970327,-134.94735664022383,-100.30089155887728,-94.30913473923998,-91.23571402581481,-137.18904797418455,-102.54258266165215,-96.55082549349358,-93.47740443154717,-139.10213916602447,-104.45567371008347,-98.46391632573105,-95.3904950475908,-140.77076417210654,-106.12429862112931,-100.13254109350622,-97.05911967209529,-142.25038146757944,-107.60391585039832,-101.61215822297031,-98.53873670175452,1.0
4253.817354206236,-7.852522988088822,-11.68195052425686,-2363.4103473268733,-1279.1166291649847,-1091.8938405254678,-996.021479760115,-2917.4388982124015,-1832.9388041810068,-1645.4051208552637,-1549.2221353406878,-3144.570477618353,-2060.060485042878,-1872.5118801862186,-1776.3139742196233,-3289.797968339354,-2205.2855020811426,-2017.7331681374799,-1921.5315331836205,-3396.7797231230106,-2312.2662820783785,-2124.7124786246154,-2028.5093741812984,-3481.5173602200143,-2397.0034378320524,-2209.448908740321,-2113.2450786653385,-3551.687504784021,-2467.17330998539,-2279.618370226327,-2183.414129486439,-3611.571702112226,-2527.0573383323963,-2339.5021438287154,-2243.2976483453012,-3663.803540243378,-2579.289064480454,-2391.7337011584923,-2295.5290368573465,-3710.118998159489,-2625.6044443871388,-2438.048963463278,-2341.8441815605324,1.0
48795.88237679676,-11.296215295781124,-11.497488985795327,-50734.88958099068,-17045.05040057183,-11553.342935070541,-8909.864421583927,-68076.08034390051,-34145.6346396423,-28300.867366977585,-25315.535714513207,-75185.7693195403,-41243.670295213204,-35381.37491689303,-32378.5627855691,-79731.71286458347,-45786.70000376344,-39920.01558358432,-36912.81882690733,-83080.48467474629,-49134.323400279136,-43265.908464444954,-40256.98210694442,-85732.96677544071,-51786.23838429949,-45916.968731140514,-42907.187935714035,-87929.45372582588,-53982.404370650846,-48112.650941626525,-45102.38647794318,-89803.96723103637,-55856.71877217218,-49986.665227088466,-46976.100695742665,-91438.94444652401,-57491.56404084687,-51621.311601205205,-48610.54819963003,-92888.7254141572,-58941.25309118294,-53070.86209381334,-50059.96014780964,1.0
1089707.8628800074,-14.739907603473426,-11.313027447333788,-861946.1111079586,-18932.917057793533,-912.2621886720748,-60.39377502415301,-1403366.5517355236,-360706.4973318591,-205231.6943227062,-137252.9252031221,-1625849.1132881779,-569905.5069039577,-396026.04995465634,-311410.5014945761,-1768130.9061739827,-708795.9345427513,-529962.1617417701,-440576.1132015328,-1872948.622267037,-812269.195150748,-631441.8529397489,-540101.4978295002,-1955974.2042718793,-894629.2060769406,-712808.7032575574,-620487.332340889,-2024727.497838137,-963005.3317324988,-780620.1791127909,-687738.8664720677,-2083402.9771239175,-1021446.6667183787,-838710.3100741548,-745479.9189166653,-2134580.801242634,-1072469.2483134377,-889499.752131558,-796037.2924781609,-2179961.7833559895,-1117742.0498295978,-934609.9566220812,-840985.4863898596,1.0
478001.2570429886,-13.816400088834257,-11.128565908872249,-400843.6672413278,-27873.911012682023,-4887.999879343843,-1121.9107468322202,-616152.4629414894,-197991.68736350667,-130628.63237614652,-98612.66528970674,-704519.8813524133,-283794.7516395688,-212719.30928705673,-177167.04625122476,-761026.930733276,-339654.3494741711,-267617.41704815166,-231120.89047670906,-802653.9386706478,-381025.48765702307,-308605.85825647187,-271730.2542700177,-835626.0599290665,-413871.10874707554,-341261.7052873959,-304197.43923537317,-862930.0150799068,-441103.42762546055,-368386.388329331,-331214.91601372336,-886231.6818410631,-464360.6407818905,-391576.74738017767,-354338.6144995316,-906555.7696987838,-484655.2625332546,-411827.02902840584,-374544.653443732,-924577.7451596677,-502656.70812744024,-429797.56945777964,-392484.3419925619,1.0
16216.631642325674,-10.372707781141955,-10.94410437041071,-21089.637222145502,-7679.13326721427,-5452.8006480137565,-4359.86094965844,-27976.38483606654,-14499.666243881098,-12175.36113875557,-10986.616712978273,-30799.81787399752,-17319.902186467356,-14990.784867771168,-13797.23726394492,-32605.12149524907,-19124.40653693701,-16794.084984011173,-15599.333983010394,-33934.99878328016,-20453.968828566438,-18123.17255090371,-16927.946998507803,-34988.362581800335,-21507.177076884276,-19176.146345461984,-17980.686392241158,-35860.63975697245,-22379.366218178853,-20048.202789325245,-18852.610159059386,-36605.053578053616,-23123.725429531823,-20792.479682080637,-19596.80474238563,-37254.34182521856,-23772.97748675702,-21441.677185441007,-20245.94769648993,-37830.08423252004,-24348.694683352096,-22017.356378041422,-20821.5888876151,1.0
5724.098545736338,-6.929015473449654,-10.759642831949174,-938.6637403253966,-508.0649253636986,-433.7141643873203,-395.6408215979205,-1158.6815968148724,-728.0009233547659,-653.5268466327844,-615.3302950394601,-1248.8809251040307,-818.1963254111843,-743.7163301008767,-705.5138603466553,-1306.554200411319,-875.8686195384233,-801.3871450950751,-763.1831962473266,-1349.039188381355,-918.3532208618732,-843.8711635410261,-805.6666318239571,-1382.6905105145654,-952.0043520714618,-877.5220069281354,-839.3171873910837,-1410.5567364293695,-979.8704699352583,-905.3879619017656,-867.1829794755091,-1434.3381691431302,-1003.6518356230514,-929.1692265457459,-890.964143076109,-1455.0806688249609,-1024.3942908870686,-949.9116148484167,-911.7064644176501,-1473.4736338336556,-1042.7872249535212,-968.3045022683709,-930.0993051912257,1.0
6659.11861165,-3.485323165757336,-10.575181293487635,-38.45074919013225,-24.691924905029108,-22.31261825327925,-21.092251965389185,-45.47956469074251,-31.72063991105061,-29.341181764121792,-28.120663986104006,-48.36111912534522,-34.60218952680076,-32.22272411528685,-31.002199072704126,-50.20357919770052,-36.44464839492468,-34.06518116798812,-32.84465430998461,-51.56082639060861,-37.80189511329187,-35.42242717096737,-34.20189959757629,-52.63586875095444,-38.876937239312845,-36.49746894373487,-35.27694101709045,-53.526097458842834,-39.767165814587926,-37.38769731909041,-36.167169192526494,-54.28583126968932,-40.52689954317203,-38.14743092366093,-36.92690267308344,-54.94848176967735,-41.189549988645176,-38.81008128695084,-37.58955295419011,-55.536072832432026,-41.77714101342383,-39.397672254479176,-38.177143864468164,1.0
6636.953588838641,-3.978369141934964,-10.390719755026096,-60.074617298113786,-37.547522968837164,-33.65215170905707,-31.654308611245277,-71.58286656877947,-49.05544827091812,-45.159588642952215,-43.16125720901512,-76.3008234928348,-53.77338966008389,-49.877506612792935,-47.879151759658704,-79.31747561448057,-56.790037899558165,-52.89414899975717,-50.89578829412473,-81.53969073413299,-59.01225148939709,-55.116360283346644,-53.11799727146722,-83.29985306966172,-60.772413069514926,-56.8765207246547,-54.87815657396623,-84.7574207897411,-62.22998036207864,-58.334087372722685,-56.33572257753876,-86.00132976386163,-63.473889071003725,-59.577995681855725,-57.57963048687989,-87.08628464144775,-64.55884377284602,-60.66295011875766,-58.664584658841534,-88.04834501811382,-65.52090402708585,-61.62501018843533,-59.62664454395709,1.0
5231.489454742717,-7.422061449627282,-10.206258216564557,-1397.6004652214806,-692.8479572080505,-571.5124107371623,-509.57248314361414,-1757.8335321280208,-1052.6995924389737,-930.7902033388689,-868.2778480510133,-1905.516453480224,-1200.3642099260535,-1078.4272317783168,-1015.8872931157171,-1999.9446497831243,-1294.787831896691,-1172.843958206919,-1110.2971245267975,-2069.505136113508,-1364.3465156386126,-1242.3999245690895,-1179.8503736177793,-2124.6023014787424,-1419.442790894193,-1297.4948579783852,-1234.9439652139356,-2170.2275543843057,-1465.067540051666,-1343.1188477272426,-1280.567195566941,-2209.1647931767975,-1504.004466359917,-1382.0553029584964,-1319.5031797269376,-2243.1264000346428,-1537.9658661357,-1416.0163905526665,-1353.4639551423793,-2273.241123853825,-1568.0804456977555,-1446.130752642978,-1383.5780997625243,1.0
25410.083165635107,-10.865753757319585,-10.021796678103017,-28635.33909775616,-7030.427576261605,-3870.8273048754368,-2518.0999804043217,-39909.270854294155,-17868.200819715184,-14099.046408636277,-12188.878537507884,-44531.983832132755,-22469.400307886986,-18668.02148339054,-16725.87742305578,-47487.779353644466,-25419.81082567938,-21610.333211822843,-19660.113515393692,-49665.17376523981,-27595.082250072497,-23782.40815327841,-21828.99677731305,-51389.83789383001,-29318.697861385146,-25504.44430714473,-23549.454941682234,-52818.01138744654,-30746.27790030213,-26931.13016135667,-24975.247176745146,-54036.83560641412,-31964.73396747237,-28149.031437486334,-26192.59391624173,-55099.91159564427,-33027.565975160775,-29211.495740211114,-27254.690641906014,-56042.57157209799,-33970.05598548788,-30153.72957836526,-28196.668377812453,1.0
598000.6199349067,-14.309446065011885,-9.837335139641478,-425975.70479125215,-313.097686382004,-0.19432516661346927,-0.00017593458906141636,-776298.6842469244,-120659.94655213253,-46020.3382600588,-21707.81864296107,-920876.0766144057,-242137.9053758046,-139992.64263937596,-94884.27884626955,-1013368.279590626,-328502.50339621893,-217907.010399067,-165206.2479299324,-1081513.5407662848,-394191.80524753965,-280063.72041315614,-224024.41300947577,-1135493.4890658655,-446950.25646155403,-331033.4810110576,-273266.96004234627,-1180195.2156604868,-490958.10517048126,-374015.78105885047,-315247.8387320377,-1218345.122617774,-528676.6441890859,-411093.2826223579,-351695.27373560914,-1251620.4640401339,-561665.7211783809,-443655.47807785164,-383836.14109550696,-1281126.931231174,-590972.5832925107,-472663.988042973,-412549.3490369251,1.0
