like1,parmu,parlnS,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,chain
6621.217554033879,-4.593088770654104,-6.006814565929028,-71.78662571521157,-30.225125846356494,-23.162991072959606,-19.608365899235864,-93.06652453888485,-51.41652475362109,-44.22204595746321,-40.53635298356981,-101.79065710475659,-60.13640098558808,-52.93550992468817,-49.24340987523275,-107.36885811162858,-65.71353815333617,-58.51104371427934,-54.81734076679515,-111.47803862240262,-69.82229942646691,-62.619173053537374,-58.924838271575005,-114.7328207936141,-73.07687457700706,-65.87343613785532,-62.17878932001945,-117.4280641866175,-75.77200080795379,-68.56838575230634,-64.87356232966188,-119.72822327802477,-78.07208722124344,-70.8683626049659,-67.17342962694723,-121.73445441865434,-80.07827019823455,-72.87447297565419,-69.17946739397459,-123.51343673053854,-81.85721895838742,-74.6533711565086,-70.9583149969748,0.0
18636.737185913833,-12.5042757612143,-1.4335620138445826,-0.000132884896116648,0.0,0.0,0.0,-4171.834720204017,-6.944261120450748e-92,-5.1344476331987815e-232,0.0,-16878.4529544078,-5.808953179055831e-29,-2.0053769904042965e-75,-1.0750851539885538e-121,-28705.729867324804,-4.68973775595965e-13,-4.1694459529163806e-36,-5.72234775714269e-59,-38496.18162120778,-1.0957113245131308e-06,-1.6481100203750044e-20,-3.798394437453117e-34,-46655.51726457407,-0.0017649490687389512,-9.636467149307671e-13,-7.992577221990166e-22,-53594.98017098378,-0.1269347754443628,-2.6558479678300102e-08,-8.36224539627973e-15,-59611.24922817729,-1.927982594058099,-1.625035915653485e-05,-2.040895474613426e-10,-64911.850023947394,-12.302566811607049,-0.0012072806217460136,-1.7474936923580546e-07,-69644.26470631681,-46.49056934720508,-0.025345310755765176,-2.0174546752082116e-05,0.0
6325.072813151559,-6.449616061473158,-5.2895780451553955,-330.0405339964201,-71.0572269905475,-35.45553663011449,-21.20355402018597,-466.22852398568295,-200.09856159836647,-154.77852449930668,-131.91359660224109,-522.0741175405002,-255.58798237659377,-209.7357178348387,-186.34417594361003,-557.7823764222002,-291.2070342079278,-245.22072518057283,-221.69566415842775,-584.08699930557,-317.47648209753913,-271.4372363359016,-247.85934766714809,-604.9223015337159,-338.2944105871432,-292.2290010279189,-268.62498191171113,-622.1757693724574,-355.53804462677533,-309.4578209410112,-285.8390005494717,-636.9001351560667,-370.25630984489123,-324.16689413776976,-300.5388875064428,-649.7429402132476,-383.0950718798325,-336.9995635828952,-313.36546726863355,-661.1310249300167,-394.4803400587826,-348.38058704712506,-324.74224760742356,0.0
9532.11012516439,-10.012932979782386,-10.72670973044798,-14969.835258188958,-5605.003351787878,-4041.86270392751,-3270.011074940818,-19775.669216038274,-10370.722474164155,-8748.080357530118,-7917.872229514956,-21745.956749388515,-12339.074883754058,-10713.519447529692,-9880.402744866984,-23005.758392938675,-13598.392773679056,-11972.108426308601,-11138.263251945666,-23933.791408194593,-14526.235142137455,-12899.663463234427,-12065.531048334646,-24668.8639842465,-15261.213574370608,-13634.499993226367,-12800.225703872524,-25277.56822403065,-15869.864533485877,-14243.070638626195,-13408.716046258169,-25797.045121527502,-16389.30837964545,-14762.46466265205,-13928.060252962992,-26250.14020211676,-16842.381557095578,-15215.504822306582,-14381.067397241137,-26651.912529730933,-17244.13862651459,-15617.238890521225,-14782.778465573892,0.0
6688.4703587391805,-2.0254016731381146,-10.099630891862592,-9.524063447640033,-6.3284988223451855,-5.77587051353482,-5.492411329408485,-11.156537604959734,-7.960964257928932,-7.408322800909154,-7.124850468737225,-11.825791615122169,-8.630217849874917,-8.077575762378626,-7.794102799730832,-12.253711273077341,-9.058137403317826,-8.505495158265406,-8.22202203806155,-12.56893805204995,-9.373364141106212,-8.820721833967031,-8.537248651676425,-12.818621486387654,-9.623047555107442,-9.070405217310265,-8.786932004361667,-13.02538111678195,-9.829807173992558,-9.277164818844861,-8.993691588545744,-13.201832719068681,-10.006258769139944,-9.453616403229413,-9.170143162167463,-13.35573628476512,-10.160162330105175,-9.607519957062163,-9.324046708867735,-13.49220695780607,-10.296632999850276,-9.743990621838652,-9.460517368675614,0.0
5549.45067768055,-7.1520709796585,-10.244913530851008,-1098.2677993021969,-560.1862450028792,-467.43586542700433,-420.0278144105034,-1373.2653453689386,-834.9698896528909,-741.8975318328452,-694.1680860045099,-1486.0045522435353,-947.6988340499428,-854.6110071014226,-806.866094480788,-1558.0897926197172,-1019.7815097524517,-926.6898166413501,-878.9410380741222,-1611.1913493938446,-1072.8820558793298,-979.7888392165908,-932.038537142429,-1653.2517973719905,-1114.942004805323,-1021.8480358140054,-974.096981424914,-1688.0815123038935,-1149.7714373041667,-1056.6770425387397,-1008.9255623807946,-1717.805685553459,-1179.4954353553635,-1086.4007764737576,-1038.6490322019974,-1743.731527107326,-1205.4211608059995,-1112.3263268953858,-1064.5744075958053,-1766.7207089820406,-1228.4102618011082,-1135.3153059619801,-1087.5632647345353,0.0
64663.986980535214,-11.668472418790163,-10.790744429633454,-63588.829889251574,-15410.150427145481,-8404.530223287835,-5423.75611404681,-88747.55887849166,-39563.171297378925,-31155.594838428107,-26896.4889194433,-99063.59524771932,-49829.55357655457,-41347.61816049171,-37014.74564352294,-105659.74543155261,-56413.27423606422,-47912.6469353437,-43561.13780348928,-110518.8172266594,-61267.44573118813,-52759.440593969855,-48400.565092886834,-114367.5766934785,-65113.78498411163,-56602.13420040456,-52239.616557420246,-117554.68793754498,-68299.52639646325,-59785.8116634227,-55421.231421339064,-120274.6154997685,-71018.60417686187,-62503.60887105382,-58137.748663592785,-122646.97541440142,-73390.40092340625,-64874.556874524795,-60507.848229357194,-124750.61502522738,-75493.64821118824,-66977.21285941052,-62609.913078292804,0.0
6691.102394625849,-2.263935841854318,-2.934468876800242,-6.421511235676138,-2.3844464927577627,-1.7116494102657882,-1.3799923201715627,-8.493661541370683,-4.438541136671677,-3.7389815857151665,-3.3810993408087033,-9.343199556337188,-5.287207923135516,-4.586336820393913,-4.227145254133132,-9.886394146807836,-5.830184715466857,-5.128985445731776,-4.769465919062932,-10.286538515757979,-6.230243250034372,-5.528914617320595,-5.1692657704514975,-10.60348322817157,-6.547145576259836,-5.845753055636273,-5.486040333920661,-10.86594111089753,-6.809579470511817,-6.108150790544192,-5.748401914515405,-11.089926420108334,-7.033549899061557,-6.332098787818407,-5.972327482776656,-11.285289568231303,-7.228903185758973,-6.52743720899109,-6.167651039561934,-11.458523642699681,-7.402130390545798,-6.70065405799116,-6.340857533396968,0.0
6580.278720367863,-5.499447340444606,-2.843985732060622,-98.5695940060312,-7.116371084525935,-1.297649859349188,-0.3090523645082916,-151.18011518782527,-48.977463501737134,-32.47608354826431,-24.61431622495687,-172.7718497685127,-69.96226996306721,-52.58111734071228,-43.88001846078056,-186.57876780958773,-83.61599989609081,-66.0072482464589,-57.08249950205815,-196.74989158979764,-93.72659000062224,-76.02727710199599,-67.01279648991151,-204.806281385264,-101.7530535384486,-84.00883863342479,-74.9497107650816,-211.47771332256363,-108.40753875819347,-90.63785816003323,-81.55336300074025,-217.17122787414007,-114.09053721475122,-96.3050401688165,-87.20477289342115,-222.13720231086188,-119.04954110178875,-101.25355427846512,-92.14281953471668,-226.54067987936585,-123.44816211641373,-105.64486402014121,-96.52683020777016,0.0
349528.0626847978,-13.965732976431266,-8.411474875807734,-205864.64035146823,-0.016398653956917468,-2.6294646032338908e-11,-6.396311707337142e-20,-450688.6667917182,-25700.405713668857,-3652.1154091911712,-686.438592569032,-553036.8136365508,-87469.30622749552,-33871.131004516246,-16196.288210001918,-618581.9018449067,-141041.1806361414,-73522.12295788295,-45654.27355787771,-666888.5174401496,-184392.57465463056,-110365.63928145017,-76985.6522359283,-705158.855116165,-220164.0971523342,-142679.0167208336,-106179.49253331058,-736853.4339288302,-250428.93700111352,-170910.54958294006,-132515.56890454033,-763903.7512991879,-276586.64055938943,-195778.34146843205,-156157.4890379736,-787498.3738020808,-299587.30109143344,-217911.86975414093,-177456.74674465889,-808420.9720099303,-320094.9844141033,-237809.6173305914,-196762.77420043998,0.0
5353.246989905234,-8.031765159670563,-4.776120305890615,-1094.0112876923436,-33.33219813904539,-2.35370960954293,-0.2258302322163336,-1755.3234357162323,-478.55048231252107,-283.68972734371124,-196.3218735643818,-2026.9723282519258,-736.4604718168192,-522.3116970234177,-417.23268004974005,-2200.691748645043,-906.6839622380066,-687.402823047956,-577.3524315770314,-2328.668145883859,-1033.2757560324465,-811.9361685399591,-699.8615464290259,-2430.0372121335004,-1133.9596495459054,-911.596005169123,-798.5078886930099,-2513.9805336666072,-1217.5147755652524,-994.5693352284101,-880.9035131694408,-2585.6194111029827,-1288.9126920275987,-1065.6055358239612,-951.579843407876,-2648.1041002639677,-1351.2376314032576,-1127.6904221677191,-1013.4256063091522,-2703.511205770384,-1406.5334212451523,-1182.8188238032901,-1068.3871285997793,0.0
12351.278046212929,-11.154304074178407,-4.580445648240374,-7306.985779150715,-4.255106448592951e-14,-8.167403889153628e-38,-2.4208306332776952e-61,-21468.70853998781,-160.1501006315703,-2.0578878755857395,-0.03733788058305474,-27593.459404828696,-1764.5763588061761,-283.3508673356906,-59.82560726795768,-31526.864990029146,-4022.645526615548,-1284.8866170621084,-515.9597108570948,-34428.21069127502,-6173.381671261091,-2659.712912617908,-1398.7752764570353,-36727.60247118404,-8080.562245685326,-4099.691664794612,-2487.2250156341197,-38632.26646656152,-9756.54629063821,-5482.174048009191,-3628.017524496856,-40258.01930623415,-11237.925455119599,-6769.9191640880545,-4747.595363882907,-41676.18300998231,-12559.329430200398,-7957.847801184887,-5815.596681796421,-42933.8049025651,-13749.029577482348,-9052.050263103747,-6821.997133735061,0.0
539492.817833511,-14.96705605638169,-6.462366310490299,-37762.42214550841,-6.0549956233699614e-105,-3.535318942654642e-266,0.0,-503308.468171397,-0.0010032779951283561,-7.591668961059366e-15,-8.763941398719815e-26,-769082.8655607142,-174.19186597229532,-0.021831069611555523,-4.030611026517719e-06,-944230.589100016,-5001.427478788518,-41.63814195828869,-0.4926635720829645,-1074425.0095590341,-22211.17979499407,-995.9437764500454,-61.473406441759195,-1177953.739314137,-51013.31051923437,-5364.6903362409075,-755.8657076588788,-1263860.8145985503,-86693.6723867098,-14987.040166586568,-3393.6576841038145,-1337263.9832176615,-125399.47444583908,-29817.55863943965,-9113.140657834147,-1401336.8492515793,-164781.2336730808,-48770.85816322377,-18261.195530031284,-1458181.9230956205,-203555.8886728221,-70577.54755237175,-30542.479668335865,0.0
16255.428475061373,-10.542937740896617,-9.588578698168515,-20402.208198809563,-4796.259979900039,-2557.9599833832067,-1619.67311509299,-28565.55085120487,-12608.164841986383,-9882.93511109824,-8503.761169593352,-31912.880821136085,-15938.103621747585,-13186.84368575508,-11781.86332506172,-34053.190954297126,-18074.059767724462,-15316.25346155497,-13904.747626427057,-35629.856730869185,-19649.0089344884,-16888.618386161368,-15474.532645140616,-36878.69776724059,-20897.00213935465,-18135.3345563539,-16719.97310600184,-37912.84803321456,-21930.67253203755,-19168.2819469196,-17752.198005094502,-38795.40710589339,-22812.93391153653,-20050.094733863385,-18633.562429197158,-39565.18783766619,-23582.51735524479,-20819.38085446226,-19402.551342177696,-40247.77451518004,-24264.96659454866,-21501.622953010825,-20084.5863631114,0.0
48068.02217273504,-12.336969708747727,-5.3657764551388425,-18055.567799346954,-2.439596945408888e-21,-1.9442162977962985e-56,-2.4015017921204553e-91,-62950.53231004397,-117.91019382897836,-0.25453291843270653,-0.0007932326447101356,-82865.75819467608,-3002.075040977651,-258.37635984998775,-30.015851796944208,-95683.04499508992,-8641.105427751192,-1979.2151546265204,-584.1184917563214,-105143.34320293363,-14705.514050261618,-5107.493894820363,-2213.7166738743745,-112642.95446636091,-20384.526274157175,-8849.5913725928,-4685.616892984135,-118856.03907238969,-25521.231866293845,-12708.087546388018,-7586.2903703684915,-124159.75963798804,-30139.706497207884,-16458.114702836036,-10632.112026514093,-128786.51217024185,-34304.7276797631,-20013.065795504328,-13666.765437383843,-132889.65021354114,-38082.556111968814,-23348.74940024913,-16612.245958545474,0.0
5664.966322853646,-6.841356591624214,-12.748396514023534,-1014.5049941135378,-619.9746343000285,-551.7580218684262,-516.7742809474712,-1216.057810433501,-821.5180462455107,-753.2872576479206,-718.2893421034514,-1298.6870237097921,-904.1468085587686,-835.9153401225296,-800.9167447455677,-1351.519976024566,-956.9796481777191,-888.7480098487524,-853.7492445796316,-1390.4393412505033,-995.898968994586,-927.6672637173705,-892.6684315001189,-1421.2664201620955,-1026.7260259772972,-958.4942876414962,-923.495422365695,-1446.7939264830113,-1052.2535198878268,-984.0217628429131,-949.0228788580127,-1468.5794625994267,-1074.0390483058623,-1005.8072796553555,-970.8083840648685,-1487.5811131752205,-1093.040693779975,-1024.8089174384947,-989.8100141570367,-1504.4304176854646,-1109.8899947362977,-1041.658213037148,-1006.6593043980231,0.0
259715.82649125392,-13.15000365482846,-10.95943777899648,-226136.9992425478,-25752.38521178342,-7394.2944672088,-2692.308140899125,-336764.97561222385,-121248.91480874001,-85553.14026867399,-68073.22422516833,-382149.2181939386,-165827.07753366264,-128945.73302251771,-110314.86634043472,-411169.4042646084,-194644.55883339644,-157460.4123916752,-138530.05648336676,-432547.4584893687,-215942.5951521499,-178638.3971964672,-159588.68172215496,-449480.61339202535,-232836.20858648664,-195472.57730796418,-176363.64057007924,-463502.79263348976,-246836.00125095315,-209438.68955746127,-190296.15422233805,-475469.54560114443,-258788.8643212913,-221370.6437672314,-202207.23640696696,-485907.1302392385,-269217.24287588056,-231785.1592321837,-212607.9073111047,-495162.44247420726,-278466.1413714852,-241024.39720949528,-221837.49490355002,0.0
522030.15677481925,-13.69440787173517,-12.621392438428046,-468448.0611074251,-104802.36165853226,-53853.62090709747,-33032.22403143069,-659223.2390988432,-286369.05056405335,-222792.99505269105,-190673.23760601677,-737451.4109362089,-364139.74571292126,-299879.58237178024,-267082.33482783614,-787471.2437062616,-414045.0202084605,-349612.6722194833,-316643.8587344101,-824318.5232390166,-450847.1309242141,-386346.7962411371,-353310.1244986406,-853504.4213500728,-480010.71960786515,-415476.78530864656,-382406.5532110503,-877672.9163973097,-504166.5873250328,-439613.629440303,-406524.3888852493,-898298.6677901422,-524784.5051898555,-460219.7436293768,-427118.70620423433,-916288.7460824961,-542769.3919973127,-478196.8069245221,-445087.9494087721,-932241.0656069603,-558718.0949273738,-494140.0592585108,-461025.75301741104,0.0
6686.048756341368,-3.11128566742401,-1.1977543635081584,-10.370657048385624,-1.459862185963758,-0.5099952202624108,-0.22221549219841372,-15.20331541433518,-5.7778261136447995,-4.200303637560977,-3.4190849434239357,-17.185548572891307,-7.733307822952976,-6.116204539012337,-5.296285171410866,-18.453037189095244,-8.994079419506393,-7.366919972698997,-6.537027962720636,-19.386743571306297,-9.925135372663949,-8.293994838456872,-7.460139147855969,-20.12631357553563,-10.66339588088955,-9.030285675461009,-8.194465643338958,-20.73874368013268,-11.275084677147202,-9.640858633661665,-8.803924818845074,-21.261401089970327,-11.797282162334652,-10.16236353539801,-9.324738062228134,-21.71727070774262,-12.252846957217894,-10.617469185577972,-9.779385032963294,-22.121503566842005,-12.656867455769163,-11.021169754342495,-10.18276592636146,0.0
6492.270861454678,-6.550902486513582,-1.1932946302445728,-134.3115863578226,-0.00011899605890837447,-6.109711761805913e-12,-4.733703722931502e-19,-282.3387837192112,-20.489610431666385,-3.7563412239405762,-0.8991741894038207,-344.00707340073524,-61.14072605794422,-26.14803345965577,-13.661996813979599,-383.48906997370506,-94.58951313267384,-52.254304830343386,-34.089621281752564,-412.58477358127163,-121.20950681654877,-75.54231704074842,-54.47097043129111,-435.6346524843394,-143.01554795192416,-95.60058640173851,-72.92338781552277,-454.7236449527403,-161.39423547686854,-112.95856407656258,-89.31786674532209,-471.01531003972354,-177.24294926518792,-128.16232567531205,-103.90310134418503,-485.2256020130361,-191.15870795127316,-141.64562291458148,-116.96744736572505,-497.82655679786217,-203.5540167790099,-153.73726494619302,-128.7628929259779,0.0
6684.040224368558,-3.2837025234235053,-1.2394074715623251,-12.045067656002571,-1.541284551909396,-0.4936091271610795,-0.19869361791647266,-17.786633565572217,-6.594115303719907,-4.729390867488082,-3.8104692758638077,-20.141847057318767,-8.913141168937967,-6.9950138977419245,-6.024040138046912,-21.647837225007095,-10.410038971360848,-8.478312544502018,-7.493868269600749,-22.75723974959734,-11.515853129222547,-9.578739524609858,-8.58893490843124,-23.635975787004934,-12.392816125601804,-10.45303645034649,-9.460573983769539,-24.363648099536594,-13.119484675361639,-11.178194431862543,-10.1842245677763,-24.984655152499784,-13.739868956167692,-11.797641048814782,-10.802734948161392,-25.526306881849727,-14.28110792643845,-12.338258366868976,-11.342731331877411,-26.00660528450189,-14.761118769846666,-12.817836030640958,-11.821876208595517,0.0
381046.44428146665,-14.51580512266052,-6.519680443255534,-55334.01640188462,-3.548719971813372e-62,-2.712640188174816e-159,-3.230262590797809e-256,-396947.41302283166,-0.7337865552394303,-1.078218998288879e-07,-2.385940132427162e-14,-569579.6528048714,-1491.9989387062208,-5.001676080004173,-0.024097857419736492,-681987.1163270324,-13687.086700239326,-592.4787867365785,-35.335863601806004,-765243.6344110711,-38068.84587699647,-4665.089033176774,-761.1556691294559,-831344.6921660149,-68607.08897700024,-14351.267842345495,-3890.059860712223,-886149.7799431706,-100887.97757299987,-28960.817615799948,-10542.395580771963,-932955.2990381496,-132730.16331839637,-46811.97021807408,-20573.822170214822,-973798.7435492538,-163204.9273365043,-66427.03893305224,-33212.33027180539,-1010027.2260034658,-191985.8547873629,-86779.57819963177,-47612.06903416384,0.0
6510.264181854414,-5.2571590420840035,-9.414243447156728,-181.35916220769462,-100.44595000126543,-86.46868552034186,-79.30788220704815,-222.7000817925338,-141.77577164486155,-127.7817853085611,-120.60427060470506,-239.6483491820613,-158.7235067760797,-144.72871807508875,-137.55040104834876,-250.4850380288735,-169.56006261014107,-155.56507339062955,-148.38655584923364,-258.4678790889732,-177.54285125492197,-163.5477830180071,-156.3691864600078,-264.79089264266685,-183.86583892627792,-169.87073167096656,-162.69209609481496,-270.0268986161964,-189.10183025200269,-175.10670091465184,-167.92804325655473,-274.4953804244062,-193.57030297391924,-179.57515993867395,-172.39648858272477,-278.3928530246838,-197.46776955275098,-183.47261743996674,-176.29393700649985,-281.84885293852176,-200.92376527194233,-186.92860683558004,-179.74992007854664,0.0
